,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_ica__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
218,0.5082827568054199,0.2253400413658024,0.0011771678924560546,4.59975126192155e-05,0.001,"(50,)",11,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 11}",0.8893558592409103,0.8793823503897487,0.9005815250393467,0.8953843579988351,0.6560157014858786,0.8441519102731545,0.09432163238131969,273,0.9027285514232954,0.8828148407070808,0.890202523541102,0.8952973537502023,0.6788080534065404,0.8499702645656442,0.08582760071113682
219,0.42792110443115233,0.07799281509831896,0.0011368751525878905,2.1364539744756275e-05,0.001,"(50,)",12,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 12}",0.8930436880143244,0.8623300658049645,0.860221766448143,0.8658697160844187,0.8670996864659883,0.8697170877474317,0.011923641073014937,264,0.895430830431388,0.8681425387306579,0.8438974101110416,0.8572847546251887,0.8650825632104621,0.8659676194217477,0.016947452207277062
220,0.39319190979003904,0.05759312274403377,0.001181793212890625,2.556505403164726e-05,0.001,"(50,)",13,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 13}",0.8950229001023624,0.8986761553046733,0.9148454636709502,0.8576177611440894,0.8685201938210254,0.8869379169692415,0.020883210232288237,225,0.8973362001660614,0.9001354440777377,0.8957862530648142,0.8563526330499034,0.8724344398793197,0.8844089940475672,0.017172217394888393
221,0.37581663131713866,0.10336534950311681,0.0011666297912597656,3.325999850741774e-05,0.001,"(50,)",14,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 14}",0.8888440473650193,0.8869015899768258,0.8937500774540541,0.8929244172356957,0.9031344106675919,0.8931101581245763,0.005615406100766524,200,0.904381808211369,0.8948971956611443,0.8844294084357003,0.8823860376858921,0.8942203623661333,0.8920629624720477,0.00795430993820485
222,0.4471153259277344,0.09126699306036475,0.0011975765228271484,9.095873461679188e-05,0.001,"(50,)",15,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 15}",0.8923973515668246,0.8854113739729592,0.9074362088409154,0.9168608181626657,0.8965508160559156,0.8997300238918307,0.01115066378340065,163,0.8989027084133692,0.9042494756816138,0.8938805908907567,0.9028413256564913,0.907723931756933,0.9015196064798328,0.004751746926031591
223,0.4495076179504395,0.1308563670061528,0.0011790275573730468,5.392612960704466e-05,0.001,"(50,)",16,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 16}",0.9354328444060972,0.9314593583086513,0.9131709070179568,0.9293169791679574,0.9326893286902209,0.9284151179467537,0.007873663337247025,93,0.9400637291958409,0.9415120808065796,0.8982368463632936,0.9182017834179907,0.9444445089600574,0.9284917897487525,0.01777173509580192
224,0.3742042064666748,0.12806218934603042,0.0011341571807861328,2.647412613390219e-05,0.001,"(50,)",17,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 17}",0.9326387535911875,0.9305469495495271,0.9144411535077392,0.9009687953106217,0.9144008773995267,0.9186017749972427,0.011710311138446491,116,0.9364299722404669,0.9412525344958529,0.9022734592316809,0.9023752648688487,0.9164767004444608,0.9197615862562619,0.01648396299781151
225,0.35024585723876955,0.07476552851457476,0.001160573959350586,5.443885088543922e-06,0.001,"(50,)",18,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 18}",0.9071378428443753,0.9123622866915347,0.9150995129689067,0.9046184303471182,0.8954075942151116,0.9069251708227358,0.006846338665464173,140,0.9164522480264707,0.9233510970621912,0.8991832904046446,0.9043096687484565,0.9027366168167428,0.9092065842117012,0.009152852733251051
226,0.5456792831420898,0.08741778228220337,0.0012384414672851562,0.0001124925053562069,0.001,"(50,)",19,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 19}",0.9399247280902768,0.9306104618740164,0.9459308738056583,0.9511512770624465,0.9373148848103305,0.9409862584037763,0.007071022929594016,80,0.9474106335122007,0.9351754540802382,0.9326043778746544,0.9368029894470522,0.9507969097537542,0.9405580729335801,0.007185066022178814
227,0.5588373661041259,0.22080075226613566,0.0011678218841552734,1.439179543727112e-05,0.001,"(50,)",20,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 20}",0.9116915769063061,0.9392032146530678,0.9577921876742715,0.9156540839973727,0.9389491653551112,0.9326543583326303,0.016988247549458692,88,0.9210994912817717,0.9447126681051068,0.9474558074503147,0.9141092355132128,0.9541853342592613,0.9363125073219335,0.01573909093763783
228,0.1007476806640625,0.011837599958891092,0.0008795738220214843,5.376757100120845e-05,0.001,"(25,)",2,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 2}",0.5,0.5,0.726404396911752,0.4999999999999999,0.5,0.5452729158087692,0.09055578553738583,357,0.5,0.5,0.7080289809294428,0.5,0.5,0.5416057961858886,0.0832115923717771
229,0.12958173751831054,0.01566190658107837,0.000857400894165039,1.9105883740449758e-05,0.001,"(25,)",3,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 3}",0.5,0.5,0.5,0.4999999999999999,0.5,0.5,4.9646316826264464e-17,370,0.5,0.5,0.5,0.5,0.5,0.5,0.0
230,0.08719191551208497,0.003963011059535069,0.0008572578430175781,4.40293987788727e-06,0.001,"(25,)",4,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 4}",0.642478530187623,0.5,0.5,0.5,0.5,0.5285157522605549,0.057006441235117514,368,0.6406639206622631,0.4999999999999999,0.4999999999999999,0.5,0.5,0.5281327841324526,0.05626556826490525
231,0.0789276123046875,0.0012163030365852276,0.0008669376373291015,1.8215803565073e-05,0.001,"(25,)",5,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 5}",0.5,0.5,0.5,0.4999999999999999,0.5,0.5,4.9646316826264464e-17,370,0.5,0.5,0.5,0.5,0.5,0.5,0.0
232,0.13052854537963868,0.040687454290004546,0.0009016513824462891,5.936678154620508e-05,0.001,"(25,)",6,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 6}",0.7342552132137147,0.6954506586692774,0.6445896794021786,0.7715430706504901,0.7095411002193498,0.7110800209819663,0.042093692331514575,317,0.7442130203363365,0.6747573116189265,0.6416050607079015,0.7647968493671405,0.7136905162823214,0.7078125516625253,0.04490620341440465
233,0.227493953704834,0.0882362725151429,0.0008775711059570313,2.244145825667825e-05,0.001,"(25,)",7,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 7}",0.8797535880950393,0.8650440558660603,0.8955113826478134,0.4999999999999999,0.5,0.7280884834404553,0.18645531723699876,301,0.881304372746087,0.8776740431237839,0.878181716481752,0.5,0.5,0.7274320264703246,0.1857016342867476
234,0.13311386108398438,0.04372155759423901,0.0008788108825683594,1.1338301287918019e-05,0.001,"(25,)",8,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 8}",0.6811319237632244,0.6679172914627043,0.6611028837693479,0.7728210625456978,0.8535173435118287,0.7272899817391488,0.07488629032512514,303,0.686936909025566,0.6508460512961057,0.6657060937060891,0.7620891290934189,0.8487570809110946,0.7228670528064549,0.07366416439543741
