,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_pca__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
197,0.7428394794464112,0.15693196601781995,0.001905679702758789,0.0002393599997191883,0.001,"(50, 50)",9,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 9}",0.9991511035653652,0.9885197600783215,0.9861000954233948,0.9972627737226276,0.9865044055866058,0.9915089719376424,0.005563624156900387,215,0.99801059261646,0.9930195397146502,0.9868248795945116,0.9991037813632975,0.9898906615198692,0.9933698909617578,0.0046792855926489655
198,0.813425874710083,0.08508123260370903,0.0018207550048828125,0.00014698511395913393,0.001,"(50, 50)",10,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 10}",1.0,0.9973262860471168,0.9974533106960951,0.9973262860471168,0.9931453161984309,0.9970507585737285,0.002203078090645118,86,0.9982704509684855,0.9969184440072867,0.9995755517826825,0.9984828831046769,0.9989231053893504,0.9984340870504965,0.0008795922154305042
199,0.6817799091339112,0.14663705644968328,0.0020648956298828123,0.000402186898330765,0.001,"(50, 50)",11,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 11}",0.9964188631282066,0.9982386948062408,0.9930182915494526,0.997389798371606,0.990471602245548,0.9951076806591674,0.002918331776925521,137,0.9947160844187228,0.9989388794567062,0.9969184440072867,0.9985144312393887,0.9980426608200037,0.9974260999884216,0.0015136058188133417
200,0.9797255039215088,0.2027712068030883,0.001871204376220703,2.9858003099644e-05,0.001,"(50, 50)",12,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 12}",1.0,0.9964138772879926,1.0,0.9981751824817517,0.9974533106960951,0.9984087539957193,0.0014150303349373507,31,0.9997718978102189,0.9969184440072867,1.0,0.9995597777153266,0.9995755517826825,0.9991651342631028,0.0011346335003950814
201,0.8354997158050537,0.1437712198338148,0.0022692203521728514,0.0002841554364640176,0.001,"(50, 50)",13,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 13}",0.9991511035653652,0.9964138772879926,0.9964773896124818,0.9955649808533579,0.9921693951148177,0.9959559113258952,0.002244371020248232,125,0.9993633276740238,0.9984513349699653,0.9989073313219946,0.9959906772358725,0.996706219898628,0.9978837782200969,0.0013060875269500908
202,0.688864803314209,0.13632728269436759,0.002821063995361328,0.0010191058366912048,0.001,"(50, 50)",14,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 14}",0.9955699666935716,0.9955649808533577,0.9947160844187226,0.9981751824817517,0.9991511035653651,0.9966352762130164,0.0017124737184020706,91,0.9941963677146716,0.9960379994379399,0.9960222253705842,0.9993475536066678,0.9993317795393121,0.9969871851338352,0.002034169361229715
203,0.837808895111084,0.23226671606793084,0.0020119190216064454,0.00020729667209402569,0.001,"(50, 50)",15,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 15}",0.9991511035653652,0.999087591240876,0.99830220713073,0.999087591240876,0.9848066127173358,0.9960875600609197,0.005648544952457719,123,0.9989230013755839,1.0,0.9995755517826825,1.0,0.993742243610438,0.9984481593537409,0.002385730512877477
204,0.6149563312530517,0.1270951145609487,0.001808023452758789,8.82691912062261e-05,0.001,"(50, 50)",16,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 16}",0.9973296099405926,1.0,0.9955649808533579,0.9981751824817517,0.9955649808533577,0.9973269512934719,0.0016775754595447856,68,0.9957136926375274,1.0,0.9970675718465221,1.0,0.9977515663745656,0.9981065661717231,0.0016793785242501253
205,0.5995944023132325,0.1037892360910771,0.0020454883575439452,0.00024752090987172857,0.001,"(50, 50)",17,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 17}",0.9991511035653652,0.9981751824817517,1.0,0.999087591240876,0.9901540406231022,0.9973139067478862,0.003625830404792292,73,1.0,0.9993160054719562,1.0,1.0,0.9953697789772522,0.9989371568898416,0.0018032536066695912
206,0.43817291259765623,0.05631579223828236,0.0018758296966552735,2.2732883329978087e-05,0.001,"(50, 50)",18,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 18}",0.998240356752979,1.0,0.9973262860471168,0.995692005502336,0.9909394247332481,0.9964399313046642,0.003082554295882212,103,0.9973104079659947,1.0,0.9977515663745659,0.9953540049098961,0.9959906772358725,0.9972813312972658,0.0016120484425386616
