,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__activation,param_NN__alpha,param_NN__hidden_layer_sizes,param_NN__learning_rate_init,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,0.04280858039855957,0.010014358173994193,0.0008787155151367187,0.00015471507550119103,relu,1.0,"(36, 36)",0.016,"{'NN__activation': 'relu', 'NN__alpha': 1.0, 'NN__hidden_layer_sizes': (36, 36), 'NN__learning_rate_init': 0.016}",0.7109022556390976,0.707518796992481,0.7337837837837838,0.7648648648648647,0.6646718146718146,0.7163217192914341,0.03291408444618377,1,0.738650527325024,0.7735618408437199,0.7523809523809524,0.775,0.7636904761904764,0.7606567593480345,0.013669208810297482
