,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_km__n_clusters,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
137,4.539899778366089,0.8322293787847127,0.005442190170288086,0.00027862976339649507,0.01,"(100, 25, 100)",25,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 25}",0.9636110270379338,0.9470823220064724,0.944655137540453,0.9782185477346279,0.9707090167051128,0.9608534267904308,0.013101143965045622,5,0.9622390974352486,0.9549514758722588,0.9488526261103859,0.9704274429473592,0.9726521044951486,0.9618245493720803,0.009021391359968487
138,3.144929218292236,0.18373445367739358,0.0056530475616455075,0.0005786226388835022,0.01,"(100, 25, 100)",30,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 30}",0.961006860371267,0.9342384708737865,0.952467637540453,0.9697234021035599,0.9442856599660322,0.9523486074776543,0.012408575061675534,13,0.957027371050884,0.9505263282652797,0.9563895204476903,0.952964090367669,0.9589050181928442,0.9551624656648734,0.0030105434359495847
139,5.9141675472259525,1.5293176888172337,0.005622148513793945,0.0007791377775994176,0.01,"(100, 25, 100)",35,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 35}",0.9824108403954802,0.9721505865695794,0.9640094053398058,0.9685983009708737,0.9798473979061574,0.9734039503174069,0.006864612206332384,2,0.9853159292874988,0.9756616881616139,0.9644878052634802,0.9534474550759221,0.9830241576334142,0.9723874070843859,0.011934266263018425
140,0.6151503562927246,0.006126307862550078,0.0031869888305664064,0.00021797344239191292,0.001,"(50, 50)",2,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 2}",0.49999999999999994,0.5000000000000001,0.5,0.5,0.5,0.5,5.551812455597992e-17,229,0.5000000000000001,0.49999999999999994,0.5,0.49999999999999994,0.5,0.5,6.080941944488117e-17
141,0.8008489608764648,0.30530457298108904,0.0029538154602050783,0.0001705481540186957,0.001,"(50, 50)",3,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 3}",0.49999999999999994,0.6020428802588996,0.5,0.5,0.5,0.5204085760517799,0.04081715210355986,193,0.5000000000000001,0.6355416272422532,0.5,0.49999999999999994,0.5,0.5271083254484507,0.05421665089690126
142,0.8918415546417237,0.40266877212898883,0.003396463394165039,0.0005715954916322168,0.001,"(50, 50)",4,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 4}",0.49999999999999994,0.8666818365695794,0.5,0.5,0.5,0.5733363673139159,0.14667273462783179,165,0.5000000000000001,0.8857023208222138,0.5,0.49999999999999994,0.5,0.5771404641644428,0.1542809283288855
143,0.8507736206054688,0.3057326776018281,0.003160381317138672,0.0001927357036040632,0.001,"(50, 50)",5,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 5}",0.49999999999999994,0.5013020833333334,0.5539163632686084,0.8258874393203884,0.5,0.576221177184466,0.126540865730396,160,0.5000000000000001,0.5019543973941367,0.5714267654071267,0.8203447751376315,0.5,0.5787451875877789,0.12387280137504446
144,1.9591663360595704,0.6644212092492531,0.003361797332763672,0.000653660624261054,0.001,"(50, 50)",6,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 6}",0.8410102653349476,0.8878691343042071,0.5,0.9060098098705501,0.9197761666962407,0.8109132848137115,0.1577186275841956,106,0.827262736788843,0.908560710962917,0.5,0.8963541224273718,0.9204175589372348,0.8105190258232733,0.15859378340262248
145,2.0816659450531008,0.3746202914852632,0.003638029098510742,0.00032712196796359934,0.001,"(50, 50)",7,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 7}",0.9041029812348669,0.8630410598705501,0.8490088996763753,0.8868957322006472,0.9195923851048189,0.8845243198074342,0.02584774239634571,69,0.8904513614370199,0.8883877900533933,0.8529552013558707,0.8815803872843674,0.9183752068804325,0.8863499894022168,0.020902389392659343
146,1.8846601486206054,0.5329436172313053,0.00353240966796875,0.00022089611949627244,0.001,"(50, 50)",8,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 8}",0.9300311491121872,0.7070312500000001,0.9186134708737863,0.7925515776699028,0.9121270501153389,0.8520753980715791,0.08797114230725815,75,0.9179040431991399,0.7231270358306188,0.9262194242685826,0.7757187753707211,0.909461384424904,0.8504861326187931,0.08434368227826702
147,1.7364511966705323,0.5916770826491049,0.0035550594329833984,0.0002482457935448523,0.001,"(50, 50)",9,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 9}",0.929482571630347,0.858957827669903,0.5,0.9291818365695793,0.9083943826205987,0.8252086222380378,0.16462562358866298,92,0.9173456721798806,0.872629547470286,0.5,0.9189302370600679,0.9104825604533051,0.823877603432708,0.16281594250448597
148,1.7667896270751953,0.5548958177929936,0.003416776657104492,0.00025469934426109754,0.001,"(50, 50)",10,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 10}",0.9043772699757868,0.8871864886731392,0.5,0.8972239077669902,0.9011508530000761,0.8179885145407301,0.15909932833709317,100,0.8963015084911925,0.9107643957546079,0.5,0.8906108331374457,0.8982102868531432,0.819177404847278,0.15972441964009096
149,2.2926071643829347,0.41144167134794457,0.003819131851196289,0.000766851848337356,0.001,"(50, 50)",15,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 15}",0.945747578692494,0.9516080097087379,0.9160093042071197,0.9342131877022654,0.9266711450226875,0.9348546381404473,0.012821264953308563,34,0.9370999494007147,0.9528981141467634,0.9237486740557401,0.9208170779645347,0.9296659828557713,0.9328459596847049,0.011469543852826388
150,2.662759017944336,0.46155130604295225,0.004183816909790039,0.0003420231115122737,0.001,"(50, 50)",20,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 20}",0.9486260341000807,0.9382332119741102,0.9065407564724919,0.9576759708737865,0.9290793175999393,0.9360359694393833,0.01760754493309631,30,0.9418388887131969,0.950077531936244,0.9150319115523574,0.9432387213255294,0.9461295592657166,0.9392633225586089,0.012439380585125151
151,2.5274714469909667,0.5105237594106519,0.004416751861572266,0.00031397007293642096,0.001,"(50, 50)",25,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 25}",0.9623089437046005,0.9160093042071199,0.9381447208737864,0.9541868932038835,0.9448560166290655,0.9431055608812479,0.015836075410136218,28,0.956813312355713,0.9381484781024133,0.9440116702848238,0.941911690630784,0.9521046135915707,0.946597952993061,0.006851575248919158
152,3.236493444442749,0.3943077888232155,0.003979158401489258,0.00015268616194051424,0.001,"(50, 50)",30,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 30}",0.9597047770379338,0.9407488875404532,0.9537697208737863,0.9580931432038835,0.9448560166290655,0.9514382399013483,0.007425341936734471,16,0.9538147117421966,0.9554123217506216,0.9556930169898646,0.9487971191700428,0.9491749260915707,0.9525784191488593,0.003004734183405245
153,3.5255279541015625,0.6987574772264502,0.004431867599487304,0.0004314768890714269,0.001,"(50, 50)",35,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 35}",0.9597047770379338,0.9355405542071198,0.936842637540453,0.9567910598705501,0.9383286014854624,0.9454468969266838,0.010535729151169097,25,0.9573531039499066,0.9492233966691885,0.9433151668269982,0.9442368585837236,0.941598719868102,0.9471454491795839,0.005699320132951905
154,0.3840212345123291,0.011949734306036294,0.0022820949554443358,0.0005297044551654492,0.001,"(50,)",2,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 2}",0.49999999999999994,0.5677209749190938,0.4917703276699029,0.5732959142394821,0.5,0.5265574433656957,0.03605456976374597,186,0.5000000000000001,0.5974824343250178,0.4938569027127289,0.5640727871792794,0.5,0.5310824248434052,0.04198880572820294
155,0.4074394226074219,0.03158787576613992,0.0028508186340332033,0.0006031181899504134,0.001,"(50,)",3,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 3}",0.4975786924939467,0.5078125000000001,0.5,0.5,0.5,0.5010776301300692,0.003495677846754438,213,0.4993932038834952,0.5078175895765472,0.5,0.4996967859308671,0.5,0.5013815158781819,0.0032258926354645366
156,0.40097970962524415,0.026040446493875952,0.002592802047729492,0.0004202125393752004,0.001,"(50,)",4,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 4}",0.49999999999999994,0.5000000000000001,0.5,0.5,0.5,0.5,5.551812455597992e-17,229,0.5000000000000001,0.49999999999999994,0.5,0.49999999999999994,0.5,0.5,6.080941944488117e-17
157,0.4895087718963623,0.06313113068309227,0.0020703792572021483,7.002924729266211e-05,0.001,"(50,)",5,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 5}",0.49999999999999994,0.5013020833333334,0.5078125,0.5026041666666667,0.5013054830287207,0.5026045185949329,0.002731183648292709,208,0.5000000000000001,0.5019543973941367,0.5055374592833877,0.5016286644951139,0.501953125,0.5022147292345276,0.0018124702414824073
158,0.45226612091064455,0.020755547411313077,0.0025816440582275392,0.0007870396478946956,0.001,"(50,)",6,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 6}",0.49999999999999994,0.5349413430420713,0.5,0.5,0.5,0.5069882686084143,0.013976537216828528,200,0.5000000000000001,0.5578159105409853,0.5,0.49999999999999994,0.5,0.5115631821081971,0.023126364216394128
159,0.4592841148376465,0.010005122943830805,0.0027848243713378905,0.00038379750518515495,0.001,"(50,)",7,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 7}",0.49999999999999994,0.5204540857605178,0.5,0.5,0.5028486146670385,0.5046598243531828,0.007973759722731325,204,0.5000000000000001,0.5025367264337482,0.5,0.49999999999999994,0.49351346933747725,0.49921003915424517,0.0030129676515487525
160,0.4813425064086914,0.030015765772975288,0.0030716896057128907,0.00035268720080387794,0.001,"(50,)",8,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 8}",0.5026041666666666,0.5013020833333334,0.5013020833333333,0.5,0.5,0.5010423209798995,0.0009745645817005431,216,0.5016286644951141,0.5019543973941367,0.5019543973941367,0.49999999999999994,0.5,0.5011074918566776,0.0009120521172638372
161,0.4829554557800293,0.0077415993370577975,0.002649259567260742,0.00015553689877166694,0.001,"(50,)",9,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 9}",0.5559895833333334,0.6600045509708738,0.5,0.5,0.5101301680650967,0.5452363829400086,0.061009946211693714,174,0.5504885993485342,0.6717094359823247,0.5,0.49999999999999994,0.5054057383262583,0.5455207547314235,0.06588134109109317
162,0.6135149002075195,0.2496972779298409,0.003191375732421875,0.0006427686114917983,0.001,"(50,)",10,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 10}",0.9025266091606134,0.5000000000000001,0.5,0.5,0.5,0.5806064591711078,0.16108644706022282,150,0.895181011036969,0.49999999999999994,0.5,0.49999999999999994,0.5,0.5790362022073937,0.15807240441478762
163,0.6748161792755127,0.18454186294771247,0.0030681610107421873,0.0003989486630685914,0.001,"(50,)",15,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 15}",0.49999999999999994,0.5000000000000001,0.8763020833333333,0.5,0.5,0.5752604166666666,0.1505208333333333,162,0.5000000000000001,0.49999999999999994,0.8745928338762217,0.49999999999999994,0.5,0.5749185667752443,0.14983713355048867
164,0.9762108802795411,0.4263611146055189,0.004757547378540039,0.0014258305226193075,0.001,"(50,)",20,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 20}",0.8960161924939466,0.5000000000000001,0.5,0.5,0.870757180156658,0.6533610210156329,0.18799788780772747,130,0.8899916194933746,0.49999999999999994,0.5,0.49999999999999994,0.8759765625,0.6531936363986749,0.18767545799018814
165,1.6888373851776124,0.48944802851026886,0.004942417144775391,0.0012404560373173493,0.001,"(50,)",25,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 25}",0.90261803874092,0.8765675566343043,0.8934061488673138,0.9488900687702265,0.5173768663337474,0.8278685301337263,0.15696589269588926,88,0.8949222826602575,0.8998544177400971,0.8920368281635501,0.9360484984483735,0.5152805282873459,0.8276285110599249,0.15697746374018307
166,2.005267333984375,0.7250859794005243,0.003446626663208008,0.00044609351933629353,0.001,"(50,)",30,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 30}",0.9001053016545603,0.917134405339806,0.5,0.5,0.8762547846586732,0.7387048909228178,0.19533364523475202,115,0.8914508949748585,0.9355200960803409,0.5,0.49999999999999994,0.881911938422276,0.7417765858954951,0.1982365751013162
167,3.421407699584961,0.7030480338231081,0.00423741340637207,0.000829333905690444,0.001,"(50,)",35,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 35}",0.9427776937046005,0.869993932038835,0.9118375809061487,0.9411660598705502,0.9320768587289919,0.9195731137018294,0.027127348765989146,54,0.9355066648746085,0.9024063542607007,0.914212344664519,0.9334876729159712,0.9380179907014353,0.9247262054834469,0.013988353716303562
168,0.28330130577087403,0.019351879924332138,0.002014017105102539,0.00016574660707164738,0.001,"(25,)",2,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 2}",0.49999999999999994,0.5683277710355988,0.5,0.556128640776699,0.5339425587467362,0.5316712658307147,0.02812263554292063,179,0.5000000000000001,0.6035810865532956,0.5,0.5376927680975341,0.5390625,0.536067270930166,0.03787195533086673
169,0.26291742324829104,0.016921044599040373,0.002415037155151367,0.00023607853756021333,0.001,"(25,)",3,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 3}",0.49999999999999994,0.5000000000000001,0.5,0.5,0.5,0.5,5.551812455597992e-17,229,0.5000000000000001,0.49999999999999994,0.5,0.49999999999999994,0.5,0.5,6.080941944488117e-17
170,0.30941500663757326,0.0243756517220081,0.0026085376739501953,0.0002756077112721173,0.001,"(25,)",4,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 4}",0.5312499999999999,0.5947234021035599,0.5,0.5,0.5,0.525202532179506,0.036808895941304966,189,0.5309446254071662,0.6006876144460269,0.5,0.49999999999999994,0.5,0.5263264479706387,0.03906444990184271
171,0.2950006008148193,0.01659304711659501,0.0022970199584960937,0.00035125941840176417,0.001,"(25,)",5,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 5}",0.49999999999999994,0.5000000000000001,0.5,0.5,0.5,0.5,5.551812455597992e-17,229,0.5000000000000001,0.49999999999999994,0.5,0.49999999999999994,0.5,0.5,6.080941944488117e-17
172,0.3723287105560303,0.02492097249366672,0.00316619873046875,0.0006525883143407467,0.001,"(25,)",6,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 6}",0.6465048678369654,0.5763678195792881,0.5,0.5533854166666666,0.6204624958807574,0.5793506633022723,0.051347894234620134,155,0.6136669460168875,0.614280691288571,0.5,0.5475570032573289,0.6222937749519912,0.5795596831029558,0.048060318542040195
173,0.3558216094970703,0.02185625764579013,0.0024538040161132812,0.0005016221971828536,0.001,"(25,)",7,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 7}",0.49999999999999994,0.5000000000000001,0.5,0.5,0.5,0.5,5.551812455597992e-17,229,0.5000000000000001,0.49999999999999994,0.5,0.49999999999999994,0.5,0.5,6.080941944488117e-17
174,0.7390617370605469,0.5897288126745854,0.004226064682006836,0.0017642704381673792,0.001,"(25,)",8,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 8}",0.9309675141242937,0.5000000000000001,0.5,0.5,0.6540723465740578,0.6170775437898086,0.16801133345852853,139,0.9191530154011573,0.49999999999999994,0.5,0.49999999999999994,0.651190707436325,0.6140687445674965,0.16339491295567038
175,0.7088421821594239,0.5158663002798535,0.002445411682128906,0.0003366903042203534,0.001,"(25,)",9,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 9}",0.9242742382970138,0.5000000000000001,0.5910447006472491,0.5678853155339805,0.5509043321757205,0.6269155288649941,0.15177783943384823,135,0.9110227380538249,0.49999999999999994,0.6005355135774718,0.5675513537964969,0.5598028555816656,0.6277824922018919,0.14528924327449538
