,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_gmm__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,0.48209342956542967,0.026317702312241998,0.004756927490234375,0.0002507823931990461,0.1,"(50, 50)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 2}",0.6902271236884586,0.8007938915857605,0.5,0.6670206310679612,0.5,0.6316561250281567,0.11656586032519385,261,0.6885967790392461,0.8228259946310369,0.5,0.6888225614971465,0.5,0.640049067033486,0.12439503343710392
1,0.6490926265716552,0.18079306153369393,0.005258798599243164,0.0005038803253050567,0.1,"(50, 50)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 3}",0.7236493644067797,0.6556937702265373,0.5370019215210355,0.6117263349514563,0.8914959821541737,0.6838713021349746,0.12017289092441416,241,0.7308284051737768,0.6592934618355216,0.5289815365348263,0.596942377474849,0.8922541834066101,0.6816599928851168,0.12470404400330631
2,0.6144098758697509,0.01824338863256552,0.006146049499511719,0.0005369226970485461,0.1,"(50, 50)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 4}",0.7947784251412429,0.6036989279935275,0.576443669093851,0.7701759708737864,0.7860433724555757,0.7062302678484524,0.09556049934407772,221,0.7915789744157364,0.6278587555778549,0.5694137005351185,0.7600203854670583,0.7855352675864159,0.7068814167164368,0.09091293472582794
3,0.6823813438415527,0.034212152189881474,0.006716251373291016,0.0005867451683599358,0.1,"(50, 50)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 5}",0.8583503581517352,0.6255435881877024,0.8647855987055015,0.8521945792880259,0.8077232629470963,0.8017321978316918,0.09034389904787803,161,0.8463357025394517,0.6462647384753962,0.8674644390144656,0.8746939710771311,0.7954463800662018,0.8060410462345292,0.08455818360056416
4,0.7988805294036865,0.14973140179330677,0.007204532623291016,0.0005784182731389057,0.1,"(50, 50)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 6}",0.8263720742534303,0.740013147249191,0.8273791464401293,0.8972491909385113,0.8714162589672743,0.832474645935357,0.053521335633767576,117,0.834060039214446,0.7477361662284713,0.8251641998012813,0.8970160575059802,0.884705219072165,0.8377363363644689,0.052899462538728854
5,0.9490986347198487,0.17444382821983262,0.007997226715087891,0.0005410243316058045,0.1,"(50, 50)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 7}",0.8218951775625504,0.7211139765372169,0.7864836165048543,0.8094154530744335,0.8586751248447362,0.7995074285119738,0.04563240338039656,189,0.8262256490939566,0.7435942817974766,0.7731804686682088,0.8175143162473357,0.8624533334596726,0.80459360985333,0.04169014476734868
6,0.8648710250854492,0.10754803201499505,0.009544086456298829,0.000631913507602022,0.1,"(50, 50)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 8}",0.8461303218321228,0.6884354773462783,0.7138577063106796,0.7900991100323623,0.6884458414661969,0.7454333106137004,0.06266885002795437,208,0.8375836074127951,0.6695932585734518,0.6950093137090291,0.7848027528281872,0.7064808848797252,0.7386939634806378,0.06265160909252411
7,0.7929790496826172,0.05407056668377829,0.010080766677856446,0.0006517701753691396,0.1,"(50, 50)",9,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 9}",0.877263670298628,0.8281502831715212,0.8066975121359222,0.7993653923948221,0.8451766838196152,0.8313387704210061,0.028080770271563308,144,0.857686150026881,0.8434607490869009,0.808773454645299,0.7889215258285052,0.8480386234712957,0.8293761006117764,0.02611194217882255
8,0.9951891899108887,0.10172446871275578,0.010105562210083009,0.000962366491602811,0.1,"(50, 50)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 10}",0.8966341303470541,0.8435350930420713,0.8682746763754046,0.8134101941747574,0.7414921797764202,0.8327082351327321,0.05320935426787242,101,0.8791380727997218,0.8609963989625535,0.8660745926363428,0.8177290352656728,0.7465025757403476,0.8340881350809276,0.04840565126574077
9,1.385801362991333,0.4602125730991703,0.013050270080566407,0.0005402635159756639,0.1,"(50, 50)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 15}",0.9239085199757868,0.84228357605178,0.7720090008090614,0.8860234627831717,0.9105268828107178,0.8669536507064969,0.055010781739416245,97,0.9083852503083395,0.8672471520593864,0.7836606135788544,0.8834557712402937,0.9152496936274508,0.8715996961628649,0.04722561312376954
10,1.54921236038208,0.2831440040154882,0.016546058654785156,0.000996730641609863,0.1,"(50, 50)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 20}",0.9715149566182405,0.9155668487055016,0.8894619741100324,0.9236448220064726,0.9459587061775964,0.9292358826920212,0.027817740658085118,66,0.9654163767749281,0.925737639829094,0.8977366600624601,0.9171125329140353,0.9624056009323834,0.9336817621025801,0.026312899805214097
