,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_rp__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,3.2891276359558104,2.043297207829613,0.004060792922973633,0.0005024395235955372,0.1,"(50, 50)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 2}",0.8394735295845819,0.8250127024648979,0.8898401967952609,0.8555265016792039,0.8460616162492409,0.8511808500194683,0.02173096797831874,363,0.835807086736148,0.8408403377934267,0.8857817201978513,0.8644030202597088,0.84235890629004,0.8538382142554349,0.018750165659555784
1,4.570198822021484,1.5171869784860121,0.003921413421630859,0.0004854332626106365,0.1,"(50, 50)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 3}",0.8954728616005023,0.912569863556938,0.9106582974979243,0.892727683937888,0.9283580979762804,0.9079551652580301,0.012903927355679337,345,0.9166815120270654,0.9220118497116538,0.9273662262314802,0.8740061369831622,0.9233884516020644,0.9126908353110853,0.019642396940317233
2,4.969832801818848,1.6936165880020104,0.004046058654785157,0.0001980073174953294,0.1,"(50, 50)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 4}",0.9474410952464892,0.955268734586643,0.9625680046596358,0.9731993481466795,0.953103119229673,0.9583141477876251,0.008880897825868886,315,0.9555127148575466,0.9637827413509723,0.960040126130604,0.9711087795168605,0.9591525203282243,0.9619193764368414,0.005294329887741701
3,4.427218246459961,0.5830965654373554,0.004490804672241211,0.00010282331881443198,0.1,"(50, 50)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 5}",0.9879917491596081,0.9784600275116799,0.9914475233291612,0.9887102970517888,0.9799672834074826,0.9853158467871723,0.005135614715975245,268,0.9824764074950739,0.9879892573762638,0.9928704118754147,0.9872106184440845,0.9898992743541923,0.988089193909006,0.0034182360932771827
4,2.6127161026000976,0.22368971010981026,0.004683303833007813,0.00070236328721276,0.1,"(50, 50)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 6}",0.9963570127504554,0.9963503649635036,0.9947160844187226,0.9982386948062411,0.986504405586606,0.9944336508273437,0.004118070206316098,166,0.9959417948273083,0.9959433550338048,0.9939544677190969,0.9955031327491316,0.9972797959551808,0.9957245092569045,0.0010673404153095656
5,2.7811509132385255,0.7064195878067628,0.004749965667724609,0.00021383610174177903,0.1,"(50, 50)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 7}",0.9946592198811853,0.9883292231048543,0.9866949425600733,0.986440893262117,0.9769124955076649,0.9866087709491828,0.005689491721308436,260,0.9935120611453288,0.9944104640711262,0.985558696175592,0.9852518276627978,0.9886244781009492,0.9894715054311588,0.0038614146362179517
6,4.327494144439697,0.9873131740792855,0.005223846435546875,0.0012359653689194888,0.1,"(50, 50)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 8}",0.9945973695034341,0.9921693951148177,0.9965409019369711,0.9947160844187228,0.9929547792249637,0.9941957766805597,0.0015215789133099684,176,0.997962958373093,0.9975866644679744,0.9975551163332628,0.9949611048272904,0.9984671090373214,0.9973065906077885,0.001218124100288398
7,2.8291433334350584,0.8822728915790955,0.005124711990356445,0.0004788883817529473,0.1,"(50, 50)",9,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 9}",0.9991511035653652,0.9919788581413507,0.978673800701424,0.9947160844187228,0.9964138772879926,0.992187969648638,0.007147154676496857,206,0.9997718978102189,0.9966431236292045,0.9801656102880208,0.9964308995205458,0.9988915572546387,0.9943806177005257,0.007222236512859635
8,2.5517735481262207,0.4499024426744938,0.004755067825317383,8.090430173607282e-05,0.1,"(50, 50)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 10}",1.0,0.9964138772879926,1.0,0.9909394247332481,0.9982386948062411,0.9971189061542115,0.0033626103629048653,84,0.999543795620438,0.9973271181572485,0.998875783187283,0.9959591291011608,0.9993160054719562,0.9982043663076174,0.0013631777266825934
9,1.770669174194336,0.7393451550585233,0.0029209136962890627,0.0006745713568824218,0.1,"(50, 50)",11,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 11}",0.9981785063752278,0.9919153458168615,0.9991511035653651,0.9991511035653651,0.9954379562043796,0.9967670513824832,0.002780651272437686,105,0.9963979992068704,0.9982075627265949,0.9988915572546387,0.998191788659239,0.9995440036479707,0.9982465822990628,0.0010508167460278057
10,2.520955944061279,0.2278794724781181,0.004607725143432617,0.000494033060502737,0.1,"(50, 50)",12,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 12}",0.9955699666935716,0.9982386948062411,1.0,0.9972627737226276,0.9954379562043796,0.9973015736931038,0.0017107192718812153,78,0.9991034693219981,0.9954715846144198,0.9986477850112684,0.9990880072959416,0.9988600091199271,0.998234171072711,0.0013913554134987029
