,0,1,2,3,4,5,6,7,8,9
2,0.6639889501678037,0.6278435198164402,0.55624997407233,0.34247597333275454,0.48588233462695235,0.372178129960322,0.5173719800729369,0.5818974781624434,0.41292000548411845,0.41486161128172994
3,0.63754212823898,0.6347274159603759,0.6707341970959612,0.4139926631154028,0.5936610962081894,0.6270255897475372,0.5275054365415675,0.6436546460229737,0.4920325256665199,0.5275637747488547
4,0.7269170177009618,0.607506416801467,0.6548544587067946,0.44216553574180195,0.708757076921562,0.4276436173512173,0.5001846206685258,0.5799305166368565,0.6167792790425027,0.7223340343964417
5,0.7437489483504557,0.7194985613271575,0.6594167979168643,0.7537970974288074,0.6921993706748386,0.5719228272473424,0.6145246971070072,0.5910022849604556,0.6097810852407035,0.6571732272537064
6,0.7375310118149448,0.7903941422800741,0.683364992155648,0.763155224623256,0.6405033542807642,0.7608256777300114,0.6737412963839444,0.7129486089616113,0.6882269466913856,0.7083329694912557
7,0.7550410045147536,0.7438775866885752,0.7021047697434389,0.6139494018196872,0.7503209451917303,0.7194733780092148,0.7508900948306131,0.6261826060731447,0.6426566598232817,0.7900774029229567
8,0.8251621982143824,0.8053930585899706,0.827057115770091,0.7552138211178607,0.7909837916149178,0.8007978651587891,0.7283424075007244,0.6914577994338188,0.7595407380719029,0.7949226422843519
9,0.8282748666517469,0.8175194900760634,0.7846659743770366,0.672876636323737,0.8150333349408122,0.7969665534406902,0.7747338328931246,0.6982801072052923,0.7970962904431665,0.7817430572497078
10,0.862690956877826,0.8092299761229342,0.7959851159074758,0.7084876444648588,0.8113122039659825,0.783312056212889,0.7737038728556177,0.7279608515721289,0.7254145369952137,0.8165648311183931
11,0.8654177009895724,0.8513941305637485,0.7714296672425512,0.7956814830454644,0.7905748322242337,0.8446620649783589,0.757291186964904,0.8303055088848358,0.7678901204542761,0.8104404093521336
12,0.8466142706422926,0.8707245388272986,0.8279992731582094,0.8238486340591702,0.8231547031994291,0.7619922015823446,0.8265556287911673,0.8032014335649582,0.7162519066124883,0.8610726589336618
13,0.8580341350801409,0.8629454234300341,0.8060749404282533,0.813518062362728,0.825243859999779,0.8454966868178242,0.84171150916479,0.8362795206877309,0.7974829948050068,0.8359983627445569
14,0.8236666527256866,0.8840785970411312,0.8684237956473788,0.8170709172336292,0.8239486203760813,0.8433637799089134,0.8164214011316107,0.8445623135397743,0.8401449531705623,0.8509064099149434
15,0.8583722881909089,0.8905665957204016,0.842155750151384,0.8285740109414863,0.8617107215027721,0.7622489524859618,0.8281903016073776,0.8579479024691864,0.7692274708848451,0.884012516537002
16,0.876810805317623,0.8818863993819697,0.858996390796083,0.8552096679239083,0.8070857647663016,0.8437738681660581,0.8547693162456553,0.8145505161260321,0.8722582638970207,0.8607530544928043
17,0.912422713605127,0.8977054457207173,0.8971661468417277,0.7953676413028734,0.8125107209030792,0.8390235138189639,0.8599254440663492,0.8863591749846657,0.8660169255670448,0.8855973832680094
18,0.9049056356241757,0.885437611382602,0.8608531939441875,0.8435475738848329,0.8254022702882978,0.8922417726589092,0.8643685343571856,0.7814984320897282,0.8564381049934006,0.8838436408409889
19,0.8711418420770694,0.9281735532849753,0.879885168186548,0.8634446205833654,0.8479097296523971,0.8730073813193505,0.9014957416996776,0.9105848484711223,0.8956319054442001,0.8903487312401637
20,0.9031578984970254,0.8976106961061221,0.8616601738485313,0.7893678337956864,0.8238489389876038,0.884189561743208,0.834848919937234,0.8739279912348537,0.8575885368518645,0.9169957871867894
