,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__activation,param_NN__alpha,param_NN__hidden_layer_sizes,param_NN__learning_rate_init,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,0.39533109664916993,0.051969243228632056,0.003120708465576172,0.0006121650851186163,relu,1.0,"(36, 36)",0.016,"{'NN__activation': 'relu', 'NN__alpha': 1.0, 'NN__hidden_layer_sizes': (36, 36), 'NN__learning_rate_init': 0.016}",0.9875587965153497,0.983894203958212,0.9868219672090517,0.9865044055866062,0.9777613919422999,0.9845086895606776,0.003592707502261164,1,0.9874962047513414,0.987060039003559,0.9869897815011028,0.9820211438308494,0.9912658118089895,0.9869665961791684,0.002940425422332453
