,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_filter__n,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,0.5836829662322998,0.013095464050347396,0.0053656578063964845,0.00023038620090463206,0.1,"(50, 50)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 2}",0.9808743169398909,0.9685737920265697,0.9790145985401459,0.9808394160583941,0.9689548659735046,0.9756523164653922,0.005664580224348783,316,0.9790145985401459,0.9744498818203003,0.9794801641586866,0.9790241678066576,0.9684129623737203,0.9760763549399021,0.004249277439326886
1,0.7644614219665528,0.06827512164061589,0.005270242691040039,8.38627650822297e-05,0.1,"(50, 50)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 3}",0.9808743169398909,0.9728182741997445,0.974770116366971,0.9808394160583941,0.9792051355136134,0.9777020098292867,0.003304916174552603,313,0.97992700729927,0.9772087952328641,0.9767212507461229,0.9790241678066576,0.9790714900087252,0.978390542218728,0.0012172884770025895
2,1.1166885375976563,0.1979868386304457,0.0054740428924560545,0.00021005071383005958,0.1,"(50, 50)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 4}",0.985984704401582,0.9936131386861313,0.9854014598540145,0.9918518334923722,0.9881154499151102,0.9889927881434143,0.0032322276621653432,245,0.9875539080217615,0.9956680346557228,0.989410278266161,0.9914464877829364,0.99660441426146,0.9921366245976084,0.0035026431686791958
3,1.4514781951904296,0.6604921635142595,0.006185770034790039,0.0006300936565099086,0.1,"(50, 50)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 5}",0.9923599320882853,0.9776343672933214,0.9936131386861312,0.9945255474452556,0.9827680220093441,0.9881809365960229,0.006748806996877306,257,0.9916597474378197,0.9874529390861647,0.9950313623297465,0.9954400364797081,0.9925162211605534,0.9924200612987985,0.0028704971739749057
4,0.9198738098144531,0.12621494474925785,0.006097173690795899,0.0009314793234331242,0.1,"(50, 50)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 6}",1.0,0.9927007299270074,0.9936131386861312,0.9945255474452556,0.9747468801506946,0.9911188214544027,0.008570302221108161,232,0.9993633276740238,0.9958960328317371,0.9956680346557226,0.9954400364797081,0.9849851201190389,0.9942705103520462,0.004860420741641458
5,0.9607447624206543,0.26920232163831614,0.00710601806640625,0.0017601971882822874,0.1,"(50, 50)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 7}",0.9873732453820961,0.9945255474452556,0.9945255474452553,0.9954379562043796,0.975341727287373,0.9894404411300493,0.00762478138747954,242,0.9877777502385585,0.9968080255357957,0.9968080255357957,0.9965800273597811,0.9845205109326868,0.9924988679205237,0.005286523876187156
6,1.0682190895080566,0.12979647484886836,0.007361364364624023,0.0031335351598287195,0.1,"(50, 50)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 8}",1.0,1.0,0.9936131386861315,1.0,1.0,0.9987228523894006,0.0025545760209821993,59,1.0,1.0,0.9938440492476062,1.0,1.0,0.9987688098495212,0.002462380300957534
7,0.9180294513702393,0.31625571053838053,0.006992340087890625,0.0028470610446841996,0.1,"(50, 50)",9,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 9}",0.9964807135059578,0.9881386861313868,0.9972627737226276,1.0,0.9927007299270072,0.9949168557423146,0.00411410741848209,184,0.9960053071517977,0.9906520747834017,0.9977200182398542,0.9970360237118104,0.9940720474236207,0.9950970942620969,0.002540588413896655
8,0.8436295986175537,0.200322783270688,0.005838775634765625,0.0003682504303100024,0.1,"(50, 50)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 10}",0.9981785063752278,1.0,0.9917883211678832,1.0,0.9908759124087589,0.9961689014828794,0.004014666540371485,149,0.9974908759124089,1.0,0.9929320565435475,1.0,0.9922480620155038,0.9965341988942921,0.0033551507979338907
9,0.8293154239654541,0.21092450917240255,0.005563592910766602,6.128398272515214e-05,0.1,"(50, 50)",11,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 11}",1.0,0.9966044142614601,0.988138686131387,0.9927007299270072,0.99830220713073,0.9951500606017084,0.004259962540227144,176,1.0,0.9989388794567062,0.989968080255358,0.9915640674874602,0.9985144312393888,0.9957970916877826,0.004166895032621762
10,0.9400527477264404,0.14918284036545423,0.006518888473510742,0.0016007374921650865,0.1,"(50, 50)",12,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 12}",1.0,0.9990875912408758,1.0,1.0,1.0,0.9998175503413429,0.00036493943156895543,5,1.0,0.9993160054719562,1.0,1.0,1.0,0.9998632010943911,0.0002735978112175186
11,0.6757803916931152,0.04236344639584823,0.006661272048950196,0.0019667093102558025,0.1,"(50, 50)",13,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 13}",1.0,1.0,1.0,0.9972627737226278,1.0,0.9994526510240288,0.001094818294706644,22,1.0,1.0,1.0,0.9984040127678978,1.0,0.9996808025535795,0.0006383948928408768
