,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_filter__n,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
12,0.15723857879638672,0.010639692978671823,0.005355691909790039,0.0008126643036006042,0.1,"(50, 50)",14,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 14}",0.6785714285714286,0.6977443609022556,0.6662162162162163,0.6988416988416988,0.6249034749034748,0.6733109385270514,0.02706381186327948,93,0.7468720038350911,0.758940556088207,0.695357142857143,0.7089285714285716,0.7002380952380953,0.7220672738894216,0.02583595638058175
13,0.1686838150024414,0.017324580675349446,0.005174970626831055,0.00019948832287827335,0.1,"(50, 50)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 15}",0.6785714285714286,0.6977443609022556,0.6662162162162163,0.6988416988416988,0.6249034749034748,0.6733109385270514,0.02706381186327948,93,0.7468720038350911,0.758940556088207,0.695357142857143,0.7089285714285716,0.7002380952380953,0.7220672738894216,0.02583595638058175
14,0.15616960525512696,0.006268114223903743,0.004888153076171875,0.00010994986013475051,0.1,"(50, 50)",16,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 16}",0.6785714285714286,0.6977443609022556,0.6662162162162163,0.6988416988416988,0.6249034749034748,0.6733109385270514,0.02706381186327948,93,0.7468720038350911,0.758940556088207,0.695357142857143,0.7089285714285716,0.7002380952380953,0.7220672738894216,0.02583595638058175
15,0.18505287170410156,0.04733136530477971,0.006462526321411133,0.0027876484457283568,0.1,"(50, 50)",17,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 17}",0.6785714285714286,0.6977443609022556,0.6662162162162163,0.6988416988416988,0.6249034749034748,0.6733109385270514,0.02706381186327948,93,0.7468720038350911,0.758940556088207,0.695357142857143,0.7089285714285716,0.7002380952380953,0.7220672738894216,0.02583595638058175
16,0.16383700370788573,0.023946099231973356,0.005101823806762695,0.0002957544024785293,0.1,"(50, 50)",18,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 18}",0.6785714285714286,0.6977443609022556,0.6662162162162163,0.6988416988416988,0.6249034749034748,0.6733109385270514,0.02706381186327948,93,0.7468720038350911,0.758940556088207,0.695357142857143,0.7089285714285716,0.7002380952380953,0.7220672738894216,0.02583595638058175
17,0.1549393653869629,0.005277916774783715,0.004817390441894531,6.801921192089343e-05,0.1,"(50, 50)",19,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 19}",0.6785714285714286,0.6977443609022556,0.6662162162162163,0.6988416988416988,0.6249034749034748,0.6733109385270514,0.02706381186327948,93,0.7468720038350911,0.758940556088207,0.695357142857143,0.7089285714285716,0.7002380952380953,0.7220672738894216,0.02583595638058175
18,0.15340771675109863,0.007321303194614864,0.004988718032836914,8.655657059348036e-05,0.1,"(50, 50)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 20}",0.6785714285714286,0.6977443609022556,0.6662162162162163,0.6988416988416988,0.6249034749034748,0.6733109385270514,0.02706381186327948,93,0.7468720038350911,0.758940556088207,0.695357142857143,0.7089285714285716,0.7002380952380953,0.7220672738894216,0.02583595638058175
19,0.1109992504119873,0.0188601137309744,0.004744386672973633,0.00010242553174202302,0.1,"(50,)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'filter__n': 2}",0.7860902255639096,0.4364661654135338,0.4268339768339768,0.515057915057915,0.414092664092664,0.5160641298247884,0.13998963778697562,373,0.7115891658676894,0.4563159156279961,0.46035714285714285,0.43500000000000005,0.4616666666666666,0.504985778203899,0.10374968432280261
20,0.1299828052520752,0.009484511404033885,0.004835796356201172,0.0002632221621512232,0.1,"(50,)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'filter__n': 3}",0.7015037593984962,0.6954887218045112,0.7021235521235522,0.741891891891892,0.7283783783783784,0.713819975728238,0.018016663514705683,5,0.7494846596356664,0.744283317353787,0.7270238095238095,0.7207142857142856,0.7297619047619047,0.7342535953978906,0.010847475610397724
21,0.13865346908569337,0.012232702442285328,0.004925155639648437,0.00018800490063194389,0.1,"(50,)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'filter__n': 4}",0.5684210526315788,0.6774436090225564,0.7480694980694981,0.6583011583011582,0.5708494208494207,0.644536185700549,0.06810629596652464,210,0.6896093000958773,0.7466562799616491,0.6900000000000001,0.7153571428571429,0.5635714285714287,0.6810388302972197,0.06234700034587806
