,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_gmm__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,0.07504143714904785,0.012544665785523913,0.0012679576873779296,9.678800654030384e-05,0.1,"(50, 50)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 2}",0.67838246409675,0.6601255886970172,0.5,0.5,0.5000000000000002,0.5681772971296782,0.08323948479723897,48,0.7070512820512821,0.7413919413919413,0.5,0.5,0.5,0.5896886446886447,0.11038119209142493
1,0.09160161018371582,0.007901737226533395,0.0015244007110595704,0.0004981559213009844,0.1,"(50, 50)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 3}",0.6330309901738473,0.5,0.7189952904238618,0.5451334379905809,0.671474358974359,0.6136242998623952,0.08048375509343271,15,0.7035256410256411,0.4999999999999999,0.6758241758241759,0.5490842490842489,0.5658163265306122,0.5988500784929356,0.07774469707317658
2,0.10437078475952148,0.01316414083120148,0.001530027389526367,0.0002277456634316334,0.1,"(50, 50)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 4}",0.5000000000000002,0.5,0.5,0.5,0.5000000000000002,0.5,1.4043333874306804e-16,143,0.5,0.4999999999999999,0.5,0.5047619047619049,0.5,0.5009523809523809,0.0019047619047619535
3,0.10727238655090332,0.010467057958841888,0.0017058849334716797,0.0003634530581861345,0.1,"(50, 50)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 5}",0.5000000000000002,0.5,0.5,0.5,0.5000000000000002,0.5,1.4043333874306804e-16,143,0.5,0.4999999999999999,0.5,0.5,0.5,0.5,4.965068306494546e-17
4,0.12564396858215332,0.013382972887077689,0.0016426563262939454,0.00019562498813953226,0.1,"(50, 50)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 6}",0.5000000000000002,0.5,0.5,0.6118524332810047,0.5472756410256412,0.5316995464852609,0.04402691679405306,85,0.5,0.4999999999999999,0.5,0.5992673992673994,0.5158163265306122,0.5230167451596023,0.038614297749734745
5,0.12349367141723633,0.0075779385884172865,0.0015605926513671876,0.00010374672628963845,0.1,"(50, 50)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 7}",0.5000000000000002,0.5,0.5,0.5,0.5000000000000002,0.5,1.4043333874306804e-16,143,0.5,0.4999999999999999,0.5,0.5,0.5,0.5,4.965068306494546e-17
6,0.16979336738586426,0.028328644253040283,0.001622629165649414,0.0001702489896684148,0.1,"(50, 50)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 8}",0.5000000000000002,0.5,0.5,0.5,0.5000000000000002,0.5,1.4043333874306804e-16,143,0.5,0.4999999999999999,0.5,0.5,0.5,0.5,4.965068306494546e-17
7,0.17285337448120117,0.03652290688855566,0.0018210411071777344,0.00034611474023990774,0.1,"(50, 50)",9,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 9}",0.4984882842025699,0.5824175824175822,0.6444270015698588,0.5824175824175823,0.5985576923076924,0.5809947768281102,0.047392245674497256,29,0.5455128205128206,0.5227106227106226,0.6908424908424909,0.5703296703296703,0.6758503401360543,0.6010491889063317,0.06902602014807344
8,0.211375093460083,0.022653944510079044,0.0018268108367919921,0.00027606884155168194,0.1,"(50, 50)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 10}",0.607331821617536,0.498822605965463,0.57574568288854,0.5,0.5000000000000002,0.5366662402852879,0.04623948611414247,80,0.5807692307692308,0.5131868131868131,0.5886446886446887,0.5091575091575091,0.5,0.5383516483516484,0.0381708182346629
9,0.2183605670928955,0.022799818739716385,0.002184438705444336,0.0007255139085806075,0.1,"(50, 50)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 15}",0.5351473922902495,0.5,0.5,0.5372841444270016,0.5000000000000002,0.514580033722891,0.017770936288140537,120,0.4974358974358975,0.4999999999999999,0.5,0.543956043956044,0.5,0.5082783882783882,0.01786644821886056
10,0.23804640769958496,0.04064527538738575,0.0023604393005371093,0.0006402047295153519,0.1,"(50, 50)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 20}",0.5000000000000002,0.5,0.5451334379905808,0.5,0.5000000000000002,0.5090266875981162,0.01805337519623227,127,0.5,0.4999999999999999,0.5443223443223443,0.5,0.5,0.5088644688644688,0.017728937728937723
11,0.2572638034820557,0.03925506912921282,0.0030065059661865236,0.0008578192252705781,0.1,"(50, 50)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 25}",0.5000000000000002,0.5090266875981161,0.5,0.5,0.5000000000000002,0.5018053375196233,0.0036106750392463915,139,0.5,0.5472527472527472,0.5095238095238095,0.5190476190476191,0.5,0.5151648351648351,0.017529835904981708
